from,to
ClaraAguilera7,pepeblancoEP
ClaraAguilera7,jhuitema
ClaraAguilera7,NicolaCaputo
ClaraAguilera7,paolodecastro
ClaraAguilera7,EGardiazabal
ClaraAguilera7,IratxeGarper
ClaraAguilera7,jonasfernandez
ClaraAguilera7,fjavilopez
ClaraAguilera7,IAyalaSender
ClaraAguilera7,SoledadCabezon
ClaraAguilera7,Sergio_GP
ClaraAguilera7,JFLopezAguilar
ClaraAguilera7,elenavalenciano
ClaraAguilera7,RodriguezPinero
j_wisniewska,JSaryuszWolski
j_wisniewska,kmujazdowski
j_wisniewska,GrzybAndrzej
j_wisniewska,JanOlbrycht
j_wisniewska,profKarski
j_wisniewska,JerzyBuzek
j_wisniewska,TomaszPoreba
j_wisniewska,ZbigniewKuzmiuk
j_wisniewska,BLiberadzki
j_wisniewska,r_czarnecki
j_wisniewska,marekjurek
j_wisniewska,ZdzKrasnodebski
antanasguoga,ceciliawikstrom
antanasguoga,ramontremosa
antanasguoga,nilstorvalds
antanasguoga,Frederiqueries
antanasguoga,mortenhelveg
antanasguoga,Norica_Nicolai
antanasguoga,UliMuellerMdEP
antanasguoga,AngelikaMlinar
antanasguoga,gesine_meissner
antanasguoga,jaatteenmaki
antanasguoga,jhuitema
antanasguoga,federley
antanasguoga,catherinemep
antanasguoga,hansvanbaalen
antanasguoga,Urmaspaet
antanasguoga,jozorados
antanasguoga,IvanJakovcic
antanasguoga,CharlesGoerens
antanasguoga,rohde_jens
antanasguoga,IzaskunBilbaoB
antanasguoga,Gerbrandy
antanasguoga,SophieintVeld
antanasguoga,telicka
antanasguoga,JezekCZ
antanasguoga,ivajgl
antanasguoga,MarianHarkin
antanasguoga,MatthijsvMilt
antanasguoga,kajakallas
antanasguoga,beatrizbecerrab
antanasguoga,ilhankyuchyuk
antanasguoga,JeanArthuis
antanasguoga,DominiqueRiquet
antanasguoga,JeanMarieCAVADA
antanasguoga,Nat_GRIESBECK
antanasguoga,SulikRichard
antanasguoga,robertrochefort
antanasguoga,charanzova
antanasguoga,MarietjeSchaake
antanasguoga,petras_petras
antanasguoga,guyverhofstadt
MEPDohrmann,juliegirling
MEPDohrmann,SyedKamall
MEPDohrmann,MrMesserschmidt
L_Cesa,guyverhofstadt
L_Cesa,DanielaAiuto
L_Cesa,mercedesbresso
L_Cesa,brandobenifei
L_Cesa,renatabriano
L_Cesa,CharlesTannock
L_Cesa,rl_valcarcel
L_Cesa,zovkoeu
L_Cesa,MaireadMcGMEP
L_Cesa,tamburrano
L_Cesa,davidmcallister
L_Cesa,FMCastaldo
L_Cesa,ANiebler
L_Cesa,MarkusFerber
L_Cesa,langen_werner
L_Cesa,GoffredoBettini
L_Cesa,DantiNicola
L_Cesa,eleonoraforenza
L_Cesa,cozzolino62
L_Cesa,Antonio_Tajani
L_Cesa,ellyesse
L_Cesa,IsabellaDeMonte
L_Cesa,HerbertDorfmann
L_Cesa,elena_gentile
L_Cesa,Alberto_Cirio
L_Cesa,SernagiottoRemo
L_Cesa,simonabonafe
L_Cesa,paolodecastro
L_Cesa,Cofferati
L_Cesa,alessiamosca
L_Cesa,AntonioPanzeri
L_Cesa,toiapatrizia
L_Cesa,m_giuffrida
L_Cesa,SalvoPogliese
L_Cesa,maxsalini
L_Cesa,giovannilavia
L_Cesa,Isa_Adinolfi
L_Cesa,SalvoCicu
L_Cesa,manfredweber
L_Cesa,EGardini
L_Cesa,LFerraraM5S
L_Cesa,RaffaeleFitto
L_Cesa,SilviaCostaEU
L_Cesa,MassimoPaolucc6
L_Cesa,enricogasbarra
L_Cesa,DavidSassoli
L_Cesa,Ale_Mussolini_
L_Cesa,comilara
L_Cesa,PatricielloAldo
L_Cesa,CaterinaChinnic
L_Cesa,beghin_t
L_Cesa,NicolaCaputo
L_Cesa,fulviomartuscie
L_Cesa,ckyenge
L_Cesa,pinapic
L_Cesa,flaviozanonato
L_Cesa,VivianeRedingEU
ruzatomasic,rmatthewsmep
ruzatomasic,marijana_petir
ruzatomasic,AmjadBashirMEP
ruzatomasic,Franc_Bogovic
ruzatomasic,ddalton40
ruzatomasic,tfajon
ruzatomasic,ZdzKrasnodebski
ruzatomasic,BasBelderMEP
ruzatomasic,marekjurek
ruzatomasic,biuroposelskie
ruzatomasic,StevensHelga
ruzatomasic,HansOlafHenkel
ruzatomasic,ZbigniewKuzmiuk
ruzatomasic,andersvistisen
ruzatomasic,j_wisniewska
ruzatomasic,beatagosiewska
ruzatomasic,MarcusPretzell
ruzatomasic,Notis_Marias
ruzatomasic,markdemesmaeker
ruzatomasic,TomaszPoreba
ruzatomasic,profKarski
ruzatomasic,guyverhofstadt
ruzatomasic,r_czarnecki
ruzatomasic,manfredweber
ruzatomasic,dubravkasuica
ruzatomasic,jozorados
ruzatomasic,IvanJakovcic
ruzatomasic,DavorSkrlec
ruzatomasic,MarianHarkin
ruzatomasic,anthea_mcintyre
ruzatomasic,MrMesserschmidt
ruzatomasic,SeanKellyMEP
ruzatomasic,EduardKukan
ruzatomasic,petervdalen
ruzatomasic,Ashleyfoxmep
ruzatomasic,zahradiljan
ruzatomasic,MaleticIvana
ruzatomasic,BiljanaBorzan
ruzatomasic,RichardAshMEP
ruzatomasic,NirjDeva
ruzatomasic,SyedKamall
ruzatomasic,DanielJHannan
ruzatomasic,EmmaMcClarkin
ruzatomasic,SHKMEP
ruzatomasic,CharlesTannock
ruzatomasic,jfostermep
ruzatomasic,juliegirling
ruzatomasic,JerzyBuzek
ruzatomasic,JNicholsonMEP
ruzatomasic,DCBMEP
ruzatomasic,TPicula
ruzatomasic,VivianeRedingEU
MomchilNekov,istvan_ujhelyi
MomchilNekov,hennavirkkunen
MomchilNekov,ademovasim
MomchilNekov,MEPDanielBuda
MomchilNekov,MaireadMcGMEP
MomchilNekov,OlgaSehnalova
MomchilNekov,EricAndrieuEU
MomchilNekov,iskra_mihaylova
MomchilNekov,msojdrova
MomchilNekov,mdlabajova
MomchilNekov,pkouroumbashev
MomchilNekov,turcanu2014
MomchilNekov,tfajon
MomchilNekov,Jude_KD
MomchilNekov,ClareMoodyMEP
MomchilNekov,brandobenifei
MomchilNekov,SebDance
MomchilNekov,luigi_morgano
MomchilNekov,ArneLietz
MomchilNekov,CzSiekierski
MomchilNekov,AndreyNovakov
MomchilNekov,PaulBrannenNE
MomchilNekov,giovannilavia
MomchilNekov,MonikaFlaBenova
MomchilNekov,andreykovatchev
MomchilNekov,svmalinov
MomchilNekov,Emil_Radev
MomchilNekov,peter_jahr
MomchilNekov,m_giuffrida
MomchilNekov,SalvoCicu
MomchilNekov,beghin_t
MomchilNekov,DantiNicola
MomchilNekov,MichelDANTIN
MomchilNekov,marcozullo
MomchilNekov,damianozoffoli
MomchilNekov,szanyitibor
MomchilNekov,DacianaSarbu
MomchilNekov,stanislavpolcak
MomchilNekov,GiuliaMoi_M5S
MomchilNekov,berndlange
MomchilNekov,julie4nw
MomchilNekov,EvaKaili
MomchilNekov,ilhankyuchyuk
MomchilNekov,TPicula
MomchilNekov,IratxeGarper
MomchilNekov,PervencheBeres
MomchilNekov,EGardiazabal
MomchilNekov,paolodecastro
MomchilNekov,mercedesbresso
MomchilNekov,BiljanaBorzan
MomchilNekov,sylvieguillaume
MomchilNekov,NeenaGmep
MomchilNekov,alessiamosca
MomchilNekov,balcytis
MomchilNekov,sionsimon
MomchilNekov,huguesbayet
MomchilNekov,ClaraAguilera7
MomchilNekov,pepeblancoEP
MomchilNekov,Mariearenaps
MomchilNekov,marctarabella
MomchilNekov,MarleneMizzi
MomchilNekov,knufleckenstein
MomchilNekov,Miriamdalli
MomchilNekov,SergeiStanishev
MomchilNekov,laurrebega
MomchilNekov,EvaMaydell
MomchilNekov,NicolaCaputo
istvan_ujhelyi,Jude_KD
istvan_ujhelyi,EvaMaydell
istvan_ujhelyi,SorayaPostFi
istvan_ujhelyi,BasEickhout
istvan_ujhelyi,judithineuropa
istvan_ujhelyi,Senficon
istvan_ujhelyi,MomchilNekov
istvan_ujhelyi,kvanbrempt
istvan_ujhelyi,BalasGuillaume
istvan_ujhelyi,isabel_thomaseu
istvan_ujhelyi,IsabellaDeMonte
istvan_ujhelyi,RebHarms
istvan_ujhelyi,SkaKeller
istvan_ujhelyi,TerryReintke
istvan_ujhelyi,AlynSmith
istvan_ujhelyi,hudghtonmepSNP
istvan_ujhelyi,juliegirling
istvan_ujhelyi,jo_leinen
istvan_ujhelyi,JerzyBuzek
istvan_ujhelyi,PavelEmilian
istvan_ujhelyi,jfostermep
istvan_ujhelyi,SHKMEP
istvan_ujhelyi,iuliuwinkler
istvan_ujhelyi,MariaGrapini
istvan_ujhelyi,EGardiazabal
istvan_ujhelyi,ArneLietz
istvan_ujhelyi,RobertaMetsola
istvan_ujhelyi,MarleneMizzi
istvan_ujhelyi,Miriamdalli
istvan_ujhelyi,SMuresan
istvan_ujhelyi,ClaudiaTapardel
istvan_ujhelyi,UdoBullmann
istvan_ujhelyi,mjrodrigueseu
istvan_ujhelyi,victorbostinaru
istvan_ujhelyi,IvanJakovcic
istvan_ujhelyi,PervencheBeres
istvan_ujhelyi,sylvieguillaume
istvan_ujhelyi,SophieintVeld
istvan_ujhelyi,RCorbettMEP
istvan_ujhelyi,julie4nw
istvan_ujhelyi,TheresaMEP
istvan_ujhelyi,PaulBrannenNE
istvan_ujhelyi,maryhoneyball
istvan_ujhelyi,ClareMoodyMEP
istvan_ujhelyi,Claude_Moraes
istvan_ujhelyi,LucyAndersonMEP
istvan_ujhelyi,SebDance
istvan_ujhelyi,NiedermullerMEP
istvan_ujhelyi,tfajon
istvan_ujhelyi,RenaudMuselier
istvan_ujhelyi,KatiPiri
istvan_ujhelyi,Antonio_Tajani
istvan_ujhelyi,Evelyn_Regner
istvan_ujhelyi,weidenholzer
istvan_ujhelyi,berndlange
istvan_ujhelyi,EvaKaili
istvan_ujhelyi,BirgitSippelMEP
istvan_ujhelyi,knufleckenstein
istvan_ujhelyi,IsmailErtug
istvan_ujhelyi,WimvandeCamp
istvan_ujhelyi,Nigel_Farage
istvan_ujhelyi,dajcstomi
istvan_ujhelyi,SergeiStanishev
istvan_ujhelyi,VivianeRedingEU
istvan_ujhelyi,guyverhofstadt
istvan_ujhelyi,javorbenedek
istvan_ujhelyi,szanyitibor
istvan_ujhelyi,AndorDeli
istvan_ujhelyi,schopflinMEP
hansvanbaalen,jasenkos
hansvanbaalen,jozorados
hansvanbaalen,Gerbrandy
hansvanbaalen,MarietjeSchaake
hansvanbaalen,SophieintVeld
hansvanbaalen,ceciliawikstrom
hansvanbaalen,kajakallas
hansvanbaalen,loekkegaard_mep
hansvanbaalen,IvanJakovcic
hansvanbaalen,federley
hansvanbaalen,AngelikaMlinar
hansvanbaalen,ilhankyuchyuk
Jude_KD,ceciliawikstrom
Jude_KD,arndtkohn
Jude_KD,HeidiHautala
Jude_KD,graswanderhainz
Jude_KD,JytteGuteland
Jude_KD,mjrodrigueseu
Jude_KD,sorinmoisa
Jude_KD,Pabriks
Jude_KD,catherinemep
Jude_KD,claudeturmes
Jude_KD,alessiamosca
Jude_KD,gillespargneaux
Jude_KD,BasEickhout
Jude_KD,DominiqueRiquet
Jude_KD,paultang
Jude_KD,RodriguezPinero
Jude_KD,EugenAFreund
Jude_KD,greenkeithmep
Jude_KD,mollymep
Jude_KD,SchaldemoseMEP
Jude_KD,DantiNicola
Jude_KD,DacianaSarbu
Jude_KD,elmarbrok_mep
Jude_KD,weidenholzer
Jude_KD,czorrinho
Jude_KD,SebDance
Jude_KD,ConstanzeKrehl
Jude_KD,Evelyn_Regner
Jude_KD,martinawernereu
Jude_KD,MarleneMizzi
Jude_KD,ArneLietz
Jude_KD,johnhowarth1958
Jude_KD,anthea_mcintyre
Jude_KD,emmanuelmaurel
Jude_KD,EmmaMcClarkin
Jude_KD,AnneMarieMineur
Jude_KD,MarietjeSchaake
Jude_KD,EvaKaili
Jude_KD,a_jongerius
Jude_KD,Miriamdalli
Jude_KD,VivianeRedingEU
Jude_KD,JeppeKofod
Jude_KD,kvanbrempt
Jude_KD,Mariearenaps
Jude_KD,SkaKeller
Jude_KD,wajidkhanmep
Jude_KD,Ashleyfoxmep
Jude_KD,renatabriano
Jude_KD,sionsimon
Jude_KD,isabel_thomaseu
Jude_KD,edouardmartinEU
Jude_KD,rory_palmer
Jude_KD,miapetrakumpula
Jude_KD,brandobenifei
Jude_KD,RCorbettMEP
Jude_KD,julie4nw
Jude_KD,NeenaGmep
Jude_KD,LucyAndersonMEP
Jude_KD,PaulBrannenNE
Jude_KD,oflynnmep
Jude_KD,JonathanArnott
Jude_KD,berndlange
Jude_KD,maryhoneyball
Jude_KD,TheresaMEP
Jude_KD,sven_giegold
Jude_KD,guyverhofstadt
Jude_KD,derekvaughan
Jude_KD,ClareMoodyMEP
Jude_KD,C_Stihler_MEP
Jude_KD,davidmartinmep
Jude_KD,LindaMcAvanMEP
Jude_KD,GreenJeanMEP
Jude_KD,Claude_Moraes
Jude_KD,PervencheBeres
petervdalen,ClaraAguilera7
petervdalen,MaireadMcGMEP
petervdalen,kosmazlotowski
petervdalen,lvnistelrooij
petervdalen,Esther_de_Lange
petervdalen,KatiPiri
petervdalen,jeroen_lenaers
petervdalen,a_jongerius
petervdalen,C_Stihler_MEP
petervdalen,anneleen_vb
petervdalen,SanderLoones
petervdalen,markdemesmaeker
petervdalen,AlainCadec
petervdalen,StevensHelga
petervdalen,BerndLucke
petervdalen,trebesiusmdep
petervdalen,JStarbatty
petervdalen,Arne_Gericke
petervdalen,marekjurek
petervdalen,Notis_Marias
petervdalen,manfredweber
petervdalen,paultang
petervdalen,AnnieSchreijer
petervdalen,MrMesserschmidt
petervdalen,jhuitema
petervdalen,Claude_Moraes
petervdalen,TomaszPoreba
petervdalen,SyedKamall
petervdalen,branoskripek
petervdalen,HansOlafHenkel
petervdalen,Ashleyfoxmep
petervdalen,CharlesTannock
petervdalen,BasBelderMEP
petervdalen,WimvandeCamp
petervdalen,SophieintVeld
petervdalen,hansvanbaalen
petervdalen,DdJong
axelvossmdep,Esther_de_Lange
axelvossmdep,MHohlmeier
axelvossmdep,peter_jahr
axelvossmdep,SMuresan
axelvossmdep,kajakallas
axelvossmdep,AnnaMariaCB
axelvossmdep,Pabriks
axelvossmdep,MichalBoni
axelvossmdep,markuspieperMEP
axelvossmdep,schulzeeuropa
axelvossmdep,langen_werner
axelvossmdep,hennavirkkunen
axelvossmdep,EvaMaydell
axelvossmdep,sabineverheyen
axelvossmdep,MarkusFerber
axelvossmdep,inge_graessle
axelvossmdep,RobertaMetsola
axelvossmdep,VivianeRedingEU
axelvossmdep,1PavelSvoboda
axelvossmdep,tomzdechovsky
axelvossmdep,walesamep
axelvossmdep,davidmcallister
axelvossmdep,SophieintVeld
axelvossmdep,ANiebler
axelvossmdep,JanAlbrecht
axelvossmdep,SeanKellyMEP
axelvossmdep,andreykovatchev
axelvossmdep,GrosseteteF
axelvossmdep,PaulRuebig
axelvossmdep,WimvandeCamp
axelvossmdep,MarianMarinescu
axelvossmdep,caspary
axelvossmdep,WernerKuhnMdEP
axelvossmdep,manfredweber
axelvossmdep,joachimzeller
axelvossmdep,Andreas_Schwab
axelvossmdep,peterliese
simonabonafe,danieleviotti
simonabonafe,m_giuffrida
simonabonafe,pinapic
simonabonafe,Antonio_Tajani
simonabonafe,guyverhofstadt
simonabonafe,czorrinho
simonabonafe,EvaKaili
simonabonafe,mercedesbresso
simonabonafe,damianozoffoli
simonabonafe,gualtierieurope
simonabonafe,PervencheBeres
simonabonafe,kvanbrempt
simonabonafe,Miriamdalli
simonabonafe,alessiamosca
JSaryuszWolski,franckproust
JSaryuszWolski,victorbostinaru
JSaryuszWolski,kosmazlotowski
JSaryuszWolski,SyedKamall
JSaryuszWolski,hansvanbaalen
JSaryuszWolski,HansOlafHenkel
JSaryuszWolski,JeanArthuis
JSaryuszWolski,zahradiljan
JSaryuszWolski,PaulRuebig
JSaryuszWolski,TomaszPoreba
JSaryuszWolski,lojzepeterle
JSaryuszWolski,hetman_k
JSaryuszWolski,emorinchartier
JSaryuszWolski,bzdrojewski
JSaryuszWolski,ZbigniewKuzmiuk
JSaryuszWolski,ALamassoure
JSaryuszWolski,AlynSmith
JSaryuszWolski,1PavelSvoboda
JSaryuszWolski,stetinaep
JSaryuszWolski,MaireadMcGMEP
JSaryuszWolski,j_wisniewska
JSaryuszWolski,schopflinMEP
JSaryuszWolski,CharlesTannock
JSaryuszWolski,Antonio_Tajani
JSaryuszWolski,danutahuebner
JSaryuszWolski,JMFernandesEU
JSaryuszWolski,ghokmark
JSaryuszWolski,petras_petras
JSaryuszWolski,AnnaMariaCB
JSaryuszWolski,gonzalezpons
JSaryuszWolski,MarietjeSchaake
JSaryuszWolski,CzSiekierski
JSaryuszWolski,Kalniete
JSaryuszWolski,caspary
JSaryuszWolski,SeanKellyMEP
JSaryuszWolski,davidmcallister
JSaryuszWolski,elmarbrok_mep
JSaryuszWolski,kmujazdowski
JSaryuszWolski,Pabriks
JSaryuszWolski,gualtierieurope
JSaryuszWolski,AKRajewicz
JSaryuszWolski,MichalBoni
JSaryuszWolski,manfredweber
JSaryuszWolski,RCorbettMEP
JSaryuszWolski,tadeuszzwiefka
JSaryuszWolski,ZdzKrasnodebski
JSaryuszWolski,RebHarms
JSaryuszWolski,marekjurek
JSaryuszWolski,JanOlbrycht
JSaryuszWolski,ArnaudDanjean
JSaryuszWolski,AnaGomesMEP
JSaryuszWolski,GrzybAndrzej
JSaryuszWolski,guyverhofstadt
JSaryuszWolski,bueti
JSaryuszWolski,SMuresan
JSaryuszWolski,JerzyBuzek
JSaryuszWolski,TonoEPP
oflynnmep,jproctermep
oflynnmep,Antonio_Tajani
oflynnmep,jonathanmep
oflynnmep,johnflackmep
oflynnmep,rmatthewsmep
oflynnmep,SkaKeller
oflynnmep,lukeming
oflynnmep,Janice4Brexit
oflynnmep,Claude_Moraes
oflynnmep,Isa_Adinolfi
oflynnmep,jane_collinsmep
oflynnmep,CharlesTannock
oflynnmep,julia_reid
oflynnmep,AmjadBashirMEP
oflynnmep,MargotLJParker
oflynnmep,JamesJimCarver
oflynnmep,NathanGillMEP
oflynnmep,DianeUKIP
oflynnmep,JSeymourUKIP
oflynnmep,JonathanArnott
oflynnmep,Tim_Aker
oflynnmep,SyedKamall
oflynnmep,catherinemep
oflynnmep,DCBMEP
oflynnmep,DianeDoddsMEP
oflynnmep,GerardBattenMEP
oflynnmep,steven_woolfe
oflynnmep,Billukip
oflynnmep,juliegirling
oflynnmep,DavidCoburnUKip
oflynnmep,DanielJHannan
oflynnmep,Nigel_Farage
Urmaspaet,indrektarand
Urmaspaet,petras_petras
Urmaspaet,MarietjeSchaake
Urmaspaet,Pabriks
Urmaspaet,guyverhofstadt
Urmaspaet,kajakallas
SebDance,M_AndersonSF
SebDance,GrzybAndrzej
SebDance,ph_lamberts
SebDance,claudeturmes
SebDance,arndtkohn
SebDance,mattcarthy
SebDance,jakob_eu
SebDance,johnhowarth1958
SebDance,RobertaMetsola
SebDance,Antonio_Tajani
SebDance,alexlmayer
SebDance,CharlesGoerens
SebDance,peterliese
SebDance,jhuitema
SebDance,mdlabajova
SebDance,davidmcallister
SebDance,KaySwinburneMEP
SebDance,MaireadMcGMEP
SebDance,alessiamosca
SebDance,jonasfernandez
SebDance,enricogasbarra
SebDance,mercedesbresso
SebDance,AnnaHedh
SebDance,maritaulvskog
SebDance,olleludvigsson
SebDance,paultang
SebDance,ioanmirceapascu
SebDance,UlrikeRodust
SebDance,balcytis
SebDance,EuropaJens
SebDance,flaviozanonato
SebDance,DavidSassoli
SebDance,emmanuelmaurel
SebDance,sorinmoisa
SebDance,renatosoru
SebDance,szanyitibor
SebDance,gualtierieurope
SebDance,catalin_ivan
SebDance,Evelyn_Regner
SebDance,damianozoffoli
SebDance,fjavilopez
SebDance,m_giuffrida
SebDance,miapetrakumpula
SebDance,zalaboris
SebDance,PeterSimonMEP
SebDance,pinapic
SebDance,AntonioPanzeri
SebDance,GoffredoBettini
SebDance,EricAndrieuEU
SebDance,elena_gentile
SebDance,mjrodrigueseu
SebDance,ClaraAguilera7
SebDance,KaufmannSylvia
SebDance,damiandraghici
SebDance,elenavalenciano
SebDance,VRoziere
SebDance,SmolkovaMonika
SebDance,KrystynaLybacka
SebDance,martinawernereu
SebDance,a_jongerius
SebDance,PocheMEP
SebDance,edouardmartinEU
SebDance,westphalkerstin
SebDance,ConstanzeKrehl
SebDance,januszzemke
SebDance,SorayaPostFi
SebDance,IAyalaSender
SebDance,ClaudiaTapardel
SebDance,lilianamep
SebDance,luigi_morgano
SebDance,victorbostinaru
SebDance,GabrielePreuss
SebDance,miltos_kyrkos
SebDance,HansOlafHenkel
SebDance,Cofferati
SebDance,bueti
SebDance,LNBDublin
SebDance,isabel_thomaseu
SebDance,NiedermullerMEP
SebDance,federley
SebDance,pepeblancoEP
SebDance,krisjaniskarins
SebDance,KarimaDelli
SebDance,markdemesmaeker
SebDance,MalinBjork_EU
SebDance,ErnstCornelia
SebDance,hildevautmans
SebDance,Konecna_K
SebDance,DianeDoddsMEP
SebDance,JillEvansMEP
SebDance,SergeiStanishev
SebDance,SeanKellyMEP
SebDance,AngelikaMlinar
SebDance,beatrizbecerrab
SebDance,JeppeKofod
SebDance,brianhayesMEP
SebDance,HerbertDorfmann
SebDance,AnnieSchreijer
SebDance,cdallonnes
SebDance,MomchilNekov
SebDance,anthea_mcintyre
SebDance,spietikainen
SebDance,tfajon
SebDance,louismichel
SebDance,TaniaGonzalezPs
SebDance,wajidkhanmep
SebDance,MargreteAuken
SebDance,IvoBelet
SebDance,marcoaffronte
SebDance,javorbenedek
SebDance,Alberto_Cirio
SebDance,ayuso_pilar
SebDance,Delahaye_Europe
SebDance,DantiNicola
SebDance,ckyenge
SebDance,danieleviotti
SebDance,EvaKaili
SebDance,AlynSmith
SebDance,JNicholsonMEP
SebDance,ellyesse
SebDance,Fjellner
SebDance,Mariearenaps
SebDance,Gerbrandy
SebDance,SophieintVeld
SebDance,ArneLietz
SebDance,IsabellaDeMonte
SebDance,PavelEmilian
SebDance,kajakallas
SebDance,MarietjeSchaake
SebDance,ddalton40
SebDance,guyverhofstadt
SebDance,JerzyBuzek
SebDance,giovannilavia
SebDance,mollymep
SebDance,berndlange
SebDance,GreenJeanMEP
SebDance,RichardAshMEP
SebDance,NirjDeva
SebDance,SilviaCostaEU
SebDance,CharlesTannock
SebDance,gesine_meissner
SebDance,SHKMEP
SebDance,greenkeithmep
SebDance,BasEickhout
SebDance,juliegirling
SebDance,derekvaughan
SebDance,VivianeRedingEU
SebDance,Vincent_Peillon
SebDance,toiapatrizia
SebDance,KatiPiri
SebDance,EvaMaydell
SebDance,brandobenifei
SebDance,JytteGuteland
SebDance,paolodecastro
SebDance,gillespargneaux
SebDance,czorrinho
SebDance,NicolaCaputo
SebDance,karinkadenbach
SebDance,BalasGuillaume
SebDance,simonabonafe
SebDance,renatabriano
SebDance,androulakisnick
SebDance,jo_leinen
SebDance,CaterinaChinnic
SebDance,MassimoPaolucc6
SebDance,AdamGierek
SebDance,NChildersMEP
SebDance,DavidCasaMEP
SebDance,knufleckenstein
SebDance,Miriamdalli
SebDance,RCorbettMEP
SebDance,marctarabella
SebDance,sylvieguillaume
SebDance,lidiageringer
SebDance,Sergio_GP
SebDance,PervencheBeres
SebDance,ClareMoodyMEP
SebDance,pavelpoc
SebDance,OlgaSehnalova
SebDance,TPicula
SebDance,kvanbrempt
SebDance,weidenholzer
SebDance,JFLopezAguilar
SebDance,cozzolino62
SebDance,IsmailErtug
SebDance,EGardiazabal
SebDance,EugenAFreund
SebDance,BLiberadzki
SebDance,AnaGomesMEP
SebDance,DacianaSarbu
SebDance,IratxeGarper
SebDance,ljaakonsaari
SebDance,SchaldemoseMEP
SebDance,MonikaFlaBenova
SebDance,MarleneMizzi
SebDance,BiljanaBorzan
SebDance,BirgitSippelMEP
SebDance,OleEU
SebDance,UdoBullmann
SebDance,C_Stihler_MEP
SebDance,NeenaGmep
SebDance,SantAlfred
SebDance,davidmartinmep
SebDance,PaulBrannenNE
SebDance,julie4nw
SebDance,LucyAndersonMEP
SebDance,Jude_KD
SebDance,maryhoneyball
SebDance,LindaMcAvanMEP
SebDance,TheresaMEP
SebDance,catherinemep
SebDance,Claude_Moraes
SebDance,rory_palmer
SebDance,sionsimon
sven_giegold,burkhardbalz
sven_giegold,berndlange
sven_giegold,spietikainen
sven_giegold,PervencheBeres
sven_giegold,davidmcallister
sven_giegold,MepMCramer
sven_giegold,KaySwinburneMEP
sven_giegold,PeterSimonMEP
sven_giegold,jo_leinen
sven_giegold,UdoBullmann
sven_giegold,michelreimon
sven_giegold,manfredweber
sven_giegold,blochbihler
sven_giegold,mollymep
sven_giegold,judithineuropa
sven_giegold,guyverhofstadt
sven_giegold,langen_werner
sven_giegold,Senficon
sven_giegold,MarkusFerber
sven_giegold,RebHarms
sven_giegold,TerryReintke
sven_giegold,othmar_karas
sven_giegold,SyedKamall
sven_giegold,BasEickhout
sven_giegold,claudeturmes
sven_giegold,VivianeRedingEU
sven_giegold,EvaJoly
sven_giegold,Andreas_Schwab
sven_giegold,josebove
sven_giegold,nadjahirsch
sven_giegold,MicheleRivasi
sven_giegold,EuropaJens
sven_giegold,peterliese
sven_giegold,ph_lamberts
sven_giegold,MartinHaeusling
sven_giegold,yjadot
sven_giegold,JerzyBuzek
sven_giegold,KarimaDelli
sven_giegold,bueti
sven_giegold,JanAlbrecht
sven_giegold,helgatruepel
sven_giegold,SkaKeller
damianozoffoli,gualtierieurope
damianozoffoli,Antonio_Tajani
damianozoffoli,GoffredoBettini
damianozoffoli,pinapic
damianozoffoli,AnnaMariaCB
damianozoffoli,mjrodrigueseu
damianozoffoli,ckyenge
damianozoffoli,elena_gentile
damianozoffoli,renatabriano
damianozoffoli,CaterinaChinnic
damianozoffoli,renatosoru
damianozoffoli,brandobenifei
damianozoffoli,MassimoPaolucc6
damianozoffoli,SilviaCostaEU
damianozoffoli,danieleviotti
damianozoffoli,luigi_morgano
damianozoffoli,NicolaCaputo
damianozoffoli,mercedesbresso
damianozoffoli,AntonioPanzeri
damianozoffoli,toiapatrizia
damianozoffoli,simonabonafe
damianozoffoli,IsabellaDeMonte
damianozoffoli,DantiNicola
damianozoffoli,Cofferati
damianozoffoli,paolodecastro
damianozoffoli,alessiamosca
damianozoffoli,DavidSassoli
J_Lewandowski,szejnfeld
J_Lewandowski,GrzybAndrzej
J_Lewandowski,MichalBoni
J_Lewandowski,walesamep
J_Lewandowski,danutahuebner
J_Lewandowski,JanOlbrycht
J_Lewandowski,DariuszRosati
J_Lewandowski,tadeuszzwiefka
J_Lewandowski,rozathun
michaeldetjen,elmarbrok_mep
michaeldetjen,kvanbrempt
michaeldetjen,inge_graessle
michaeldetjen,EugenAFreund
michaeldetjen,weidenholzer
michaeldetjen,Evelyn_Regner
michaeldetjen,GabrielePreuss
michaeldetjen,bueti
michaeldetjen,sven_giegold
michaeldetjen,KaufmannSylvia
michaeldetjen,a_jongerius
michaeldetjen,jakob_eu
michaeldetjen,woelken
michaeldetjen,tfajon
michaeldetjen,jo_leinen
michaeldetjen,UlrikeRodust
michaeldetjen,ArneLietz
michaeldetjen,EuropaJens
michaeldetjen,BirgitSippelMEP
michaeldetjen,westphalkerstin
michaeldetjen,martinawernereu
michaeldetjen,UdoBullmann
michaeldetjen,ConstanzeKrehl
michaeldetjen,PeterSimonMEP
michaeldetjen,thomasmannep
michaeldetjen,knufleckenstein
michaeldetjen,berndlange
SernagiottoRemo,AntonioPanzeri
SernagiottoRemo,RaffaeleFitto
SernagiottoRemo,SalvoCicu
SernagiottoRemo,Antonio_Tajani
SernagiottoRemo,EGardini
Miriamdalli,cmavrides
